post_id	post_content	post_accessibility_content	post_hashtags	post_user_tags	post_like_count	post_comment_count	post_date	post_is_video	post_is_ad
B10ETrTlbuh	| @scoopwholefoods_sg |. So there is an Aussie wholefoods store in town that we've been frequenting since they opened. Where you can shop for package-free organic & natural condiments, dried produce, honey, nut butter, sweets and treats by weight. Meaning, you can buy as little or as much as you need, a good way to keep food fresh and reduce food wastage.. .. What's more, you can #byo storage options. After determining the tare weight of each of my #reusables, we loaded my Stasher bags with:.. • Pretzels from Egypt, really? (110g), $1.65 - addictive!. • Kri Kri Chilli Nuts (152g), $2.28. • Vegetable Chips (150g), $6.75 - vacuum-fried purple sweet potato, carrot, squash, taro and long bean - my 'salad' fave, can't stop munching!. .. And for the small #reusable jars:.. • 73% Dark Chocolate Peanut Balls (142g), $4.97 and.. • Tulsi or sacred basil Tea Leaf (12g), $1.14 . Great size for sampling (like 12g of tea), storage and portion control !. .. Meanwhile, a refuelling stop at Brunetti Coffee is in order, with a Piccolo Latte ☕ in my #byocup.. .. I like @ScoopWholefoods_Sg loose tea range especially - previously picked up 300g of Earl Grey Rose Lavender Tea on top of Pink Himalayan Rock Salt, Queensland Beer Nuts and bamboo straws, among other things. Tried the on-tap Lemon Lavender and Turmeric Tonic Kombucha (fermented black tea) too... lovely 😏.. .. .. ✅ Saved: 5 paper bags, 1 paper cup & lid.. .. #byo #byokit #bringyourown #ibringmyownsg #bringyourownkit #byobag #byobsg #byosingapore #reusable #reusables #ecolife #ecofriendly #ecolifestyle #whatsinmybag #bulkbin #bulkstore #packagefree #reduceplastic #organicfoods #stasherbag. .. .		#byo | #reusables | #reusable | #byocup | #byo | #byokit | #bringyourown | #ibringmyownsg | #bringyourownkit | #byobag | #byobsg | #byosingapore | #reusable | #reusables | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #bulkbin | #bulkstore | #packagefree | #reduceplastic | #organicfoods | #stasherbag	@scoopwholefoods_sg | @ScoopWholefoods_Sg	52	5	2019-08-31 11:38:17	False	False
B1-Wlidn2Ny	*A few quiet moments*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I’ve just finished the “mandatories”  day – walking the dog, cleaning her paws, feeding her, giving her meds, putting the washed sofa cover back on, and clearing the kitchen (I wanted to brew jasmine tea and my teapot hadn’t been washed out since the last I made tea 😖) .. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Now i’m sitting on the sofa with with a fresh pot of tea and a warm @nanalovesapples next to me (she wanted upsies on the sofa), taking a few moments before sewing frenzy starts.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Over the last two days, I finished up a big batch of pantyliners. The lovely custom order of 13 liners is going to @carriep25 in and she got the rubber duckies 🐥 for her best friend! The pink ele 🐘 and floral pair is going to @mishning who’s starting her reusables journey! Thank you so much ladies, for your purchase! 💛💛💛. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I’ve also just restocked at @eco_le_sg 🤗🤗🤗 so if you’re in Singapore and want to see and feel what they’re like in person, you can head over to Bukit Timah Shopping Centre; HH’s shop is always such a welcoming space.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Yesterday when I was sewing, I completely forgot about the time. In positive psychology, it’s called a state of flow (being in the zone). It wouldn’t be possible without you so thank you for being here with me 💛😍🤗. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. For those of you interested in trying reusable fem care, check out some of my previous posts and take a look at my story highlights. Washing *is* a little more tedious but once you know how, it’s easy peasy!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #reusablepantyliners #reusablepads #reusables #clothpads #pads #prettypads #rumps #pad #unbleachedcotton #ecofriendlypads #zerowasteliving #zerowastesingapore #zerowastesg #zerowastemovement #zerowastelife #zerowastelifestyle #zerowasteperiod #happyperiods #reusable #consciouschoices #shopsg #saynotosingleuse  #saynotodisposables #ecofriendly #flatlay #rainbowpastel #kaleidoscopeofcolors		#reusablepantyliners | #reusablepads | #reusables | #clothpads | #pads | #prettypads | #rumps | #pad | #unbleachedcotton | #ecofriendlypads | #zerowasteliving | #zerowastesingapore | #zerowastesg | #zerowastemovement | #zerowastelife | #zerowastelifestyle | #zerowasteperiod | #happyperiods | #reusable | #consciouschoices | #shopsg | #saynotosingleuse | #saynotodisposables | #ecofriendly | #flatlay | #rainbowpastel | #kaleidoscopeofcolors	@nanalovesapples | @carriep25 | @mishning | @eco_le_sg	58	1	2019-09-04 11:30:25	False	False
B18t89tFKcl	| @tsujirihei_honten |. Matcha anyone? Back again for my Uji Matcha -Houjicha Nama soft-serve fix from Kyoto, topped with a matcha-chocolate crisp. Can you spot it in the pix?. .. The lovely ladies at the autumn fair pop-up were surprised and appreciative of my #byo request, going ga-ga over the @kleankanteen insulated tumbler that I brought. It kept my soft-serve wonderfully cold for a good half-hour, while I shopped the Takashimaya Mooncake Fair.. .. Unlike in the past when my soft-serve would melt in a matter of minutes whenever I got it in their house cone or plastic cup (when the cones run OOS).. .. BYO success = so Match-A-Happy 🍵 Day!. .. .. [ Saved: potentially 1 plastic cup ]. .. #byo #byocup #reusablecup #byokit #bringyourown #bringyourowncup #bringyourownkit #ibringmyownsg #byosingapore #reusable #reusables #coffeecup #ecolife #ecofriendly #ecolifestyle #whatsinmybag #matcha #greentea #houjicha #softserveicecream #softserve #tsujiriheihonten #tsujirihonten. #kleankanteen.. .. .		#byo | #byo | #byocup | #reusablecup | #byokit | #bringyourown | #bringyourowncup | #bringyourownkit | #ibringmyownsg | #byosingapore | #reusable | #reusables | #coffeecup | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #matcha | #greentea | #houjicha | #softserveicecream | #softserve | #tsujiriheihonten | #tsujirihonten | #kleankanteen	@tsujirihei_honten | @kleankanteen	35	0	2019-09-03 20:16:06	False	False
B13Q8trnAW6	*Three tips when making the switch*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Today has been extra fun! Lunch with a friend and checked out @oasisskin (met founder Hildra who’s wonderful 👋). I still have some bottled haircare (no SLS, but comes in plastic) but the best time to explore a new product is before you run out.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Pre-researching, being prepared, and phasing in is also my strategy for switching from single-use fem care (pantyliners, pads, tampons) to reusable.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Here are my three tips for an easy switch:. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. 1. Start on your last/lightest day:. Start on your lightest day, when you’re kind of just spotting, and work backwards to your heavier days. If you start on a light day, you can try a pantyliner before moving onto a pad for heavier days.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. 2. Phase your switch in:. Don’t think you need to get your complete set of reusable pads all at once. You might like different feels, fabrics and finishes (and there are different ones to choose from, for example I don’t like flannel especially in this weather but some love the feel of it).. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. 3. Start at home:. It can be worrying wearing reusables out for the first time, so start your journey when you know you’re going to be relaxing at home. This way you’ll be less stressed as you can go to the loo any time. Monitor your flow and get a feel for how long you want to go between changes. You might also be able to feel the difference between how a cloth pad absorbs and how a disposable absorbs.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. If you have questions please DM me; saying no to plastic pads is a passion and I’m happy to talk about it lots.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #pantyliner #pantyliners #reusablepantyliners #liners #clothpantyliner #clothpad #reusablepad #reusablemenstrualproducts #rumps #reusable #reusables #reusableperiodproducts #zerowaste #zerowasteperiod #zerowastesingapore #zerowastesg #zerowasteliving #zerowastemovement #journeytozerowaste #saynotosingleuse #saynotosingleuseplastic #saynotodisposables #zerowasteinspo #flatlay #consciouschoices #myfavouritethings #prettyperiods #happyperiod #suststainablealternatoves #noplanetb		#pantyliner | #pantyliners | #reusablepantyliners | #liners | #clothpantyliner | #clothpad | #reusablepad | #reusablemenstrualproducts | #rumps | #reusable | #reusables | #reusableperiodproducts | #zerowaste | #zerowasteperiod | #zerowastesingapore | #zerowastesg | #zerowasteliving | #zerowastemovement | #journeytozerowaste | #saynotosingleuse | #saynotosingleuseplastic | #saynotodisposables | #zerowasteinspo | #flatlay | #consciouschoices | #myfavouritethings | #prettyperiods | #happyperiod | #suststainablealternatoves | #noplanetb	@oasisskin	46	10	2019-09-01 17:26:28	False	False
B11C9Z1lJar	My Stasher bag 'Stand-Up' drill. Loving this new configuration and size to bits 😊.. With a base that's broad, the bag doesn't topple easily even while standing on my lunch box. Stashing 5 mini-buns was a cinch with room for more. The aunties at Four Leaves bakery were so enchanted by it.... another #breadwithoutbags win!. .. .. ✅ Saved: 5 plastic bags and 1 carrier.. .. #byo #byokit #bringyourown #ibringmyownsg #bringyourownkit #byobag #byobsg #byosingapore . #reusable #whatsinmybag #reusables #ecolife #ecofriendly #ecolifestyle #reduceplastic #zeroplastic #stasherbag #standupstasher #breadbag .. .		#breadwithoutbags | #byo | #byokit | #bringyourown | #ibringmyownsg | #bringyourownkit | #byobag | #byobsg | #byosingapore | #reusable | #whatsinmybag | #reusables | #ecolife | #ecofriendly | #ecolifestyle | #reduceplastic | #zeroplastic | #stasherbag | #standupstasher | #breadbag		42	2	2019-08-31 20:45:45	False	False
B10gL_Gn8Zd	Visited the Singapore night festival last night. Because of the night fest, Substation stayed opened till 11pm and I was able to catch he exhibition 'Rejects'. Featured in the 2nd photo is the installation from the very talented amigurumi artist @kllylmrck. Creative, pretty and sad - for me. Go check out the art pieces and see what feelings they draw out of you. Feel and breathe again. .. Regardless of the valuation of the times, the intrinsic value of any piece of art/effort is unmistakable, awaiting the seeing eye and the perceiving mind. .. Caught unprepared, I did not get any drinks and settled for a late dinner of a turkey burger in my Ofoodin bag. No disposables except for the paper the burger was already sat on. .. If you are checking out the night fest, remember to BYO and spread the message. We don't want disposables! Hope the organisers will consider REUSABLES. Help! We are in a climate emergency. .. #sustainable #reusables #nodisposables #supportlocal #zerowaste #zerowastesg #byo #nooneistoosmalltomakeadifference		#sustainable | #reusables | #nodisposables | #supportlocal | #zerowaste | #zerowastesg | #byo | #nooneistoosmalltomakeadifference	@kllylmrck	59	1	2019-08-31 15:41:54	False	False
B1xdNqQl4pS	So comforting to hold a hot cuppa in your hands on a wet and blustery day. The windy rain was whippin' like crazy this morning, and coffee in this weather is a good sanity check.. .. .. ✅ Saved: 1 paper cup, 1 cup sleeve & 1 plastic lid.. .. #byo #byocup #byomug #byokit #bringyourown #bringyourownkit #ibringmyownsg #ibringmyown #byosingapore #reusable #reusables #reusablecup #reusablemug #ecolife #ecofriendly #ecolifestyle #coffee #butfirstcoffee #coffeetime #coffeebreak #coffeevibes #coffeecup #coffeelove #coffeelover #keepcupbrew #keepcup .. .. .. .		#byo | #byocup | #byomug | #byokit | #bringyourown | #bringyourownkit | #ibringmyownsg | #ibringmyown | #byosingapore | #reusable | #reusables | #reusablecup | #reusablemug | #ecolife | #ecofriendly | #ecolifestyle | #coffee | #butfirstcoffee | #coffeetime | #coffeebreak | #coffeevibes | #coffeecup | #coffeelove | #coffeelover | #keepcupbrew | #keepcup		33	5	2019-08-30 11:18:11	False	False
B1xE0hmjwvL	⚪ PLASTIC SNAPS ⚪ We chose to use plastic snap buttons instead of metal ones because we want the hannahpads to last longer. We always recommend soaking the cloth pads in cold water and we don't want any rust on the cloth pads when you soak them. If you have nickel allergy too, opt for plastic snaps! ⁠. ⁠. ❤️️💛💚⁠. ⁠. www.hannahpad.sg⁠. Healthy You, Happy Planet 🌱⁠. Worldwide shipping 🌏⁠				21	1	2019-08-30 07:45:03	False	False
B1vEoR6FdQM	| @tossnturnsg |. Never thought a bowl would fit a sandwich takeout so nicely 😅. Smoked Salmon Sarnie on yummy wholemeal linseed bread.. .. .. ✅ Saved: 1 paper wrap and 1 plastic carrier.. .. #breadwithoutbags #byo #byokit #bringyourown #ibringmyownsg #bringyourownkit #byobag #byobsg #byosingapore #reusable #reusables #drsi #ecolife #ecofriendly #ecolifestyle #whatsinmybag @byosingapore #foodshare #realfood #devourpower #eatingfortheinsta #foodiesofinstagram #foodgawker #tastingtable .. .		#breadwithoutbags | #byo | #byokit | #bringyourown | #ibringmyownsg | #bringyourownkit | #byobag | #byobsg | #byosingapore | #reusable | #reusables | #drsi | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #foodiesofinstagram | #foodgawker | #tastingtable	@tossnturnsg | @byosingapore	33	5	2019-08-29 13:04:53	False	False
B1xrOGInm5o	*The best laid plans o' mice an' men...*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. ... gang aft agley.... ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Do you know this saying? It’s from a poem by Robert Burns, and it means that even though things might be properly planned, something may still go wrong.j. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. It felt like this today.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. It was my 2nd trip to the vet today in under 48 hours. There wasn’t anything wrong enough with @nanalovesapples but something had been bugging me since Wednesday. We called and fortunately the vet had a cancellation so we took the slot, but it meant needing to make a lot of adjustments to the day. She had a blood test done, an infection of some sort, the vet said it was good that I’d brought her in. Fingers crossed 🤞. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Vet visits mean coffee (yes, coffee!) and though I know that @nyloncoffee is very conscious  to not abuse single-use, I made sure to chuck my @keepcup in my bag. I didn’t need to use it today but took a pic coz the dog print coffee cup strap was quite fitting in this pic.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Please send good juju to Nana. She has an infection that we don’t know the cause of yet, and is on a course of antibiotics. Hopefully this works. We send our 💛💛💛 to all of you 😍🥰😘🐶. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #bringyourown #bringyourowncup #bringyourownbag #bringyourowncoffeecup #byo #byoc #reuse #reusable #reusables #saynotosingleuse #saynotosingleuseplastic #reusablecoffeecup #reusablecup #coffeecupstrap #coffeecupholder #zerowaste #zerowastesg #zerowastesingapore #zerowastecoffee #zerowasteonthego #zerowasteinspo #zakka #keepcup #consciouschoice #cutedog #dogandcoffee #nyloncoffee #dogfriendlysingapore #whitedog #ilovedogs		#bringyourown | #bringyourowncup | #bringyourownbag | #bringyourowncoffeecup | #byo | #byoc | #reuse | #reusable | #reusables | #saynotosingleuse | #saynotosingleuseplastic | #reusablecoffeecup | #reusablecup | #coffeecupstrap | #coffeecupholder | #zerowaste | #zerowastesg | #zerowastesingapore | #zerowastecoffee | #zerowasteonthego | #zerowasteinspo | #zakka | #keepcup | #consciouschoice | #cutedog | #dogandcoffee | #nyloncoffee | #dogfriendlysingapore | #whitedog | #ilovedogs	@nanalovesapples | @nyloncoffee | @keepcup	58	10	2019-08-30 13:20:35	False	False
